"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WState","LState","WSeed","LSeed","WSeedFull","LSeedFull","WConf","LConf"
2014,139,1438,78,1272,60,"N",0,"Virginia","Tennessee","01","08","W01","W08","acc","aac"
2014,143,1112,70,1361,64,"N",0,"Arizona","California","01","04","Z01","Z04","pac_twelve","mwc"
2014,143,1173,82,1390,72,"N",0,"Ohio","California","11","10","X11","X10","a_ten","pac_twelve"
2014,143,1196,79,1417,68,"N",0,"Florida","California","01","04","X01","X04","sec","pac_twelve"
2014,143,1458,69,1124,52,"N",0,"Wisconsin","Texas","02","06","Z02","Z06","big_ten","big_twelve"
2014,144,1163,81,1235,76,"N",0,"Connecticut","Iowa","07","03","W07","W03","aac","big_twelve"
2014,144,1246,74,1257,69,"N",0,"Kentucky","Kentucky","08","04","Y08","Y04","sec","aac"
2014,144,1276,73,1397,71,"N",0,"Michigan","Tennessee","02","11","Y02","Y11b","big_ten","sec"
2014,144,1277,61,1438,59,"N",0,"Michigan","Virginia","04","01","W04","W01","big_ten","acc"
2014,145,1196,62,1173,52,"N",0,"Florida","Ohio","01","11","X01","X11","sec","a_ten"
2014,145,1458,64,1112,63,"N",1,"Wisconsin","Arizona","02","01","Z02","Z01","big_ten","pac_twelve"
2014,146,1163,60,1277,54,"N",0,"Connecticut","Michigan","07","04","W07","W04","aac","big_ten"
2014,146,1246,75,1276,72,"N",0,"Kentucky","Michigan","08","02","Y08","Y02","sec","big_ten"
2014,152,1163,63,1196,53,"N",0,"Connecticut","Florida","07","01","W07","X01","aac","sec"
2014,152,1246,74,1458,73,"N",0,"Kentucky","Wisconsin","08","02","Y08","Z02","sec","big_ten"
2014,154,1163,60,1246,54,"N",0,"Connecticut","Kentucky","07","08","W07","Y08","aac","sec"
2015,134,1214,74,1264,64,"N",0,"Virginia","New York","16","16","Y16a","Y16b","meac","maac"
2015,134,1279,94,1140,90,"N",0,"Mississippi","Utah","11","11","Z11b","Z11a","sec","wcc"
2015,135,1173,56,1129,55,"N",0,"Ohio","Idaho","11","11","W11b","W11a","a_ten","mwc"
2015,135,1352,81,1316,77,"N",0,"Pennsylvania","Florida","16","16","X16b","X16a","nec","a_sun"
2015,136,1112,93,1411,72,"N",0,"Arizona","Texas","02","15","Z02","Z15","pac_twelve","swac"
2015,136,1116,56,1459,53,"N",0,"Arkansas","South Carolina","05","12","Z05","Z12","sec","southern"
2015,136,1139,56,1400,48,"N",0,"Indiana","Texas","06","11","Y06","Y11","big_east","big_twelve"
2015,136,1153,66,1345,65,"N",1,"Ohio","Indiana","08","09","Y08","Y09","aac","big_ten"
2015,136,1207,84,1186,74,"N",0,"Washington D.C.","Washington","04","13","X04","X13","big_east","big_sky"
2015,136,1209,57,1124,56,"N",0,"Georgia","Texas","14","03","Z14","Z03","sun_belt","big_twelve"
2015,136,1246,79,1214,56,"N",0,"Kentucky","Virginia","01","16","Y01","Y16a","sec","meac"
2015,136,1301,66,1261,65,"N",0,"North Carolina","Louisiana","08","09","W08","W09","acc","sec"
2015,136,1314,67,1217,65,"N",0,"North Carolina","Massachusetts","04","13","Z04","Z13","acc","ivy"
2015,136,1323,69,1318,65,"N",0,"Indiana","Massachusetts","03","14","Y03","Y14","acc","caa"
2015,136,1326,75,1433,72,"N",1,"Ohio","Virginia","10","07","Z10","Z07","big_ten","a_ten"
2015,136,1412,60,1235,59,"N",0,"Alabama","Iowa","14","03","X14","X03","cusa","big_twelve"
2015,136,1417,60,1374,59,"N",0,"California","Texas","11","06","X11","X06","pac_twelve","aac"
2015,136,1428,57,1372,50,"N",0,"Utah","Texas","05","12","X05","X12","pac_twelve","southland"
2015,136,1437,93,1248,52,"N",0,"Pennsylvania","Pennsylvania","01","16","W01","W16","big_east","patriot"
2015,136,1462,76,1279,57,"N",0,"Ohio","Mississippi","06","11","Z06","Z11b","big_east","sec"
2015,137,1173,66,1344,53,"N",0,"Ohio","Rhode Island","11","06","W11b","W06","a_ten","big_east"
2015,137,1181,85,1352,56,"N",0,"North Carolina","Pennsylvania","01","16","X01","X16b","acc","nec"
2015,137,1211,86,1295,76,"N",0,"Washington","North Dakota","02","15","X02","X15","wcc","summit"
2015,137,1234,83,1172,52,"N",0,"Iowa","North Carolina","07","10","X07","X10","big_ten","a_ten"
2015,137,1242,75,1308,56,"N",0,"Kansas","New Mexico","02","15","Y02","Y15","big_twelve","wac"
2015,137,1257,57,1414,55,"N",0,"Kentucky","California","04","13","W04","W13","acc","big_west"
2015,137,1268,65,1434,62,"N",0,"Maryland","Indiana","04","13","Y04","Y13","big_ten","horizon"
2015,137,1277,70,1208,63,"N",0,"Michigan","Georgia","07","10","W07","W10","big_ten","sec"
2015,137,1320,71,1461,54,"N",0,"Iowa","Wyoming","05","12","W05","W12","mvc","mwc"
2015,137,1328,69,1107,60,"N",0,"Oklahoma","New York","03","14","W03","W14","big_twelve","aec"
2015,137,1332,79,1329,73,"N",0,"Oregon","Oklahoma","08","09","Z08","Z09","pac_twelve","big_twelve"
2015,137,1361,76,1385,64,"N",0,"California","New York","08","09","X08","X09","mwc","big_east"
2015,137,1438,79,1125,67,"N",0,"Virginia","Tennessee","02","15","W02","W15","acc","ovc"
2015,137,1452,68,1138,62,"N",0,"West Virginia","New York","05","12","Y05","Y12","big_twelve","mac"
2015,137,1455,81,1231,76,"N",0,"Kansas","Indiana","07","10","Y07","Y10","mvc","big_ten"
2015,137,1458,86,1157,72,"N",0,"Wisconsin","South Carolina","01","16","Z01","Z16","big_ten","big_south"
2015,138,1112,73,1326,58,"N",0,"Arizona","Ohio","02","10","Z02","Z10","pac_twelve","big_ten"
2015,138,1246,64,1153,51,"N",0,"Kentucky","Ohio","01","08","Y01","Y08","sec","aac"
2015,138,1301,71,1437,68,"N",0,"North Carolina","Pennsylvania","08","01","W08","W01","acc","big_east"
2015,138,1314,87,1116,78,"N",0,"North Carolina","Arkansas","04","05","Z04","Z05","acc","sec"
2015,138,1323,67,1139,64,"N",1,"Indiana","Indiana","03","06","Y03","Y06","acc","big_east"
2015,138,1417,92,1412,75,"N",0,"California","Alabama","11","14","X11","X14","pac_twelve","cusa"
2015,138,1428,75,1207,64,"N",0,"Utah","Washington D.C.","05","04","X05","X04","pac_twelve","big_east"
2015,138,1462,75,1209,67,"N",0,"Ohio","Georgia","06","14","Z06","Z14","big_east","sun_belt"
2015,139,1181,68,1361,49,"N",0,"North Carolina","California","01","08","X01","X08","acc","mwc"
2015,139,1211,87,1234,68,"N",0,"Washington","Iowa","02","07","X02","X07","wcc","big_ten"
2015,139,1257,66,1320,53,"N",0,"Kentucky","Iowa","04","05","W04","W05","acc","mvc"
2015,139,1277,60,1438,54,"N",0,"Michigan","Virginia","07","02","W07","W02","big_ten","acc"
2015,139,1328,72,1173,66,"N",0,"Oklahoma","Ohio","03","11","W03","W11b","big_twelve","a_ten"
2015,139,1452,69,1268,59,"N",0,"West Virginia","Maryland","05","04","Y05","Y04","big_twelve","big_ten"
2015,139,1455,78,1242,65,"N",0,"Kansas","Kansas","07","02","Y07","Y02","mvc","big_twelve"
2015,139,1458,72,1332,65,"N",0,"Wisconsin","Oregon","01","08","Z01","Z08","big_ten","pac_twelve"
2015,143,1112,68,1462,60,"N",0,"Arizona","Ohio","02","06","Z02","Z06","pac_twelve","big_east"
2015,143,1246,78,1452,39,"N",0,"Kentucky","West Virginia","01","05","Y01","Y05","sec","big_twelve"
2015,143,1323,81,1455,70,"N",0,"Indiana","Kansas","03","07","Y03","Y07","acc","mvc"
2015,143,1458,79,1314,72,"N",0,"Wisconsin","North Carolina","01","04","Z01","Z04","big_ten","acc"
2015,144,1181,63,1428,57,"N",0,"North Carolina","Utah","01","05","X01","X05","acc","pac_twelve"
2015,144,1211,74,1417,62,"N",0,"Washington","California","02","11","X02","X11","wcc","pac_twelve"
2015,144,1257,75,1301,65,"N",0,"Kentucky","North Carolina","04","08","W04","W08","acc","acc"
2015,144,1277,62,1328,58,"N",0,"Michigan","Oklahoma","07","03","W07","W03","big_ten","big_twelve"
2015,145,1246,68,1323,66,"N",0,"Kentucky","Indiana","01","03","Y01","Y03","sec","acc"
2015,145,1458,85,1112,78,"N",0,"Wisconsin","Arizona","01","02","Z01","Z02","big_ten","pac_twelve"
2015,146,1181,66,1211,52,"N",0,"North Carolina","Washington","01","02","X01","X02","acc","wcc"
2015,146,1277,76,1257,70,"N",1,"Michigan","Kentucky","07","04","W07","W04","big_ten","acc"
2015,152,1181,81,1277,61,"N",0,"North Carolina","Michigan","01","07","X01","W07","acc","big_ten"
2015,152,1458,71,1246,64,"N",0,"Wisconsin","Kentucky","01","01","Z01","Y01","big_ten","sec"
2015,154,1181,68,1458,63,"N",0,"North Carolina","Wisconsin","01","01","X01","Z01","acc","big_ten"
2016,134,1195,96,1192,65,"N",0,"Florida","New Jersey","16","16","W16b","W16a","a_sun","nec"
2016,134,1455,70,1435,50,"N",0,"Kansas","Tennessee","11","11","Y11b","Y11a","mvc","sec"
2016,135,1221,59,1380,55,"N",0,"Massachusetts","Louisiana","16","16","Z16a","Z16b","patriot","swac"
2016,135,1276,67,1409,62,"N",0,"Michigan","Oklahoma","11","11","W11a","W11b","big_ten","aac"
2016,136,1114,85,1345,83,"N",2,"Arkansas","Indiana","12","05","X12","X05","sun_belt","big_ten"
2016,136,1139,71,1403,61,"N",0,"Indiana","Texas","09","08","X09","X08","big_east","big_twelve"
2016,136,1163,74,1160,67,"N",0,"Connecticut","Colorado","09","08","Y09","Y08","aac","pac_twelve"
2016,136,1181,93,1423,85,"N",0,"North Carolina","North Carolina","04","13","Z04","Z13","acc","caa"
2016,136,1211,68,1371,52,"N",0,"Washington","New Jersey","11","06","X11","X06","wcc","big_east"
2016,136,1231,99,1151,74,"N",0,"Indiana","Tennessee","05","12","W05","W12","big_ten","southern"
2016,136,1235,94,1233,81,"N",0,"Iowa","New York","04","13","X04","X13","big_twelve","maac"
2016,136,1242,105,1122,79,"N",0,"Kansas","Tennessee","01","16","Y01","Y16","big_twelve","ovc"
2016,136,1246,85,1392,57,"N",0,"Kentucky","New York","04","13","W04","W13","sec","aec"
2016,136,1274,79,1138,72,"N",0,"Florida","New York","03","14","Y03","Y14","acc","mac"
2016,136,1314,83,1195,67,"N",0,"North Carolina","Florida","01","16","W01","W16b","acc","a_sun"
2016,136,1344,70,1425,69,"N",0,"Rhode Island","California","09","08","W09","W08","big_east","pac_twelve"
2016,136,1428,80,1201,69,"N",0,"Utah","California","03","14","X03","X14","pac_twelve","mwc"
2016,136,1438,81,1214,45,"N",0,"Virginia","Virginia","01","16","X01","X16","acc","meac"
2016,136,1455,65,1112,55,"N",0,"Kansas","Arizona","11","06","Y11b","Y06","mvc","pac_twelve"
2016,136,1463,79,1124,75,"N",0,"Connecticut","Texas","12","05","Z12","Z05","ivy","big_twelve"
2016,137,1218,77,1143,66,"N",0,"Hawaii","California","13","04","Y13","Y04","big_west","pac_twelve"
2016,137,1234,72,1396,70,"N",1,"Iowa","Pennsylvania","07","10","Y07","Y10","big_ten","aac"
2016,137,1268,79,1355,74,"N",0,"Maryland","South Dakota","05","12","Y05","Y12","big_ten","summit"
2016,137,1292,90,1277,81,"N",0,"Tennessee","Michigan","15","02","X15","X02","cusa","big_ten"
2016,137,1320,75,1400,72,"N",0,"Iowa","Texas","11","06","Z11","Z06","mvc","big_twelve"
2016,137,1323,70,1276,63,"N",0,"Indiana","Michigan","06","11","W06","W11a","acc","big_ten"
2016,137,1328,82,1167,68,"N",0,"Oklahoma","California","02","15","Z02","Z15","big_twelve","wac"
2016,137,1332,91,1221,52,"N",0,"Oregon","Massachusetts","01","16","Z01","Z16a","pac_twelve","patriot"
2016,137,1372,70,1452,56,"N",0,"Texas","West Virginia","14","03","W14","W03","southland","big_twelve"
2016,137,1386,78,1153,76,"N",0,"Pennsylvania","Ohio","08","09","Z08","Z09","a_ten","aac"
2016,137,1393,70,1173,51,"N",0,"New York","Ohio","10","07","X10","X07","acc","a_ten"
2016,137,1401,92,1453,65,"N",0,"Texas","Wisconsin","03","14","Z03","Z14","sec","horizon"
2016,137,1433,75,1333,67,"N",0,"Virginia","Oregon","10","07","Z10","Z07","a_ten","pac_twelve"
2016,137,1437,86,1421,56,"N",0,"Pennsylvania","North Carolina","02","15","Y02","Y15","big_east","big_south"
2016,137,1458,47,1338,43,"N",0,"Wisconsin","Pennsylvania","07","10","W07","W10","big_ten","acc"
2016,137,1462,71,1451,53,"N",0,"Ohio","Utah","02","15","W02","W15","big_east","big_sky"
2016,138,1181,71,1463,64,"N",0,"North Carolina","Connecticut","04","12","Z04","Z12","acc","ivy"
2016,138,1211,82,1428,59,"N",0,"Washington","Utah","11","03","X11","X03","wcc","pac_twelve"
2016,138,1231,73,1246,67,"N",0,"Indiana","Kentucky","05","04","W05","W04","big_ten","sec"
2016,138,1235,78,1114,61,"N",0,"Iowa","Arkansas","04","12","X04","X12","big_twelve","sun_belt"
2016,138,1242,73,1163,61,"N",0,"Kansas","Connecticut","01","09","Y01","Y09","big_twelve","aac"
2016,138,1274,65,1455,57,"N",0,"Florida","Kansas","03","11","Y03","Y11b","acc","mvc"
2016,138,1314,85,1344,66,"N",0,"North Carolina","Rhode Island","01","09","W01","W09","acc","big_east"
2016,138,1438,77,1139,69,"N",0,"Virginia","Indiana","01","09","X01","X09","acc","big_east"
2016,139,1268,73,1218,60,"N",0,"Maryland","Hawaii","05","13","Y05","Y13","big_ten","big_west"
2016,139,1323,76,1372,75,"N",0,"Indiana","Texas","06","14","W06","W14","acc","southland"
2016,139,1328,85,1433,81,"N",0,"Oklahoma","Virginia","02","10","Z02","Z10","big_twelve","a_ten"
2016,139,1332,69,1386,64,"N",0,"Oregon","Pennsylvania","01","08","Z01","Z08","pac_twelve","a_ten"
2016,139,1393,75,1292,50,"N",0,"New York","Tennessee","10","15","X10","X15","acc","cusa"
2016,139,1401,92,1320,88,"N",2,"Texas","Iowa","03","11","Z03","Z11","sec","mvc"
2016,139,1437,87,1234,68,"N",0,"Pennsylvania","Iowa","02","07","Y02","Y07","big_east","big_ten"
2016,139,1458,66,1462,63,"N",0,"Wisconsin","Ohio","07","02","W07","W02","big_ten","big_east"
2016,143,1242,79,1268,63,"N",0,"Kansas","Maryland","01","05","Y01","Y05","big_twelve","big_ten"
2016,143,1328,77,1401,63,"N",0,"Oklahoma","Texas","02","03","Z02","Z03","big_twelve","sec"
2016,143,1332,82,1181,68,"N",0,"Oregon","North Carolina","01","04","Z01","Z04","pac_twelve","acc"
2016,143,1437,92,1274,69,"N",0,"Pennsylvania","Florida","02","03","Y02","Y03","big_east","acc"
2016,144,1314,101,1231,86,"N",0,"North Carolina","Indiana","01","05","W01","W05","acc","big_ten"
2016,144,1323,61,1458,56,"N",0,"Indiana","Wisconsin","06","07","W06","W07","acc","big_ten"
2016,144,1393,63,1211,60,"N",0,"New York","Washington","10","11","X10","X11","acc","wcc"
2016,144,1438,84,1235,71,"N",0,"Virginia","Iowa","01","04","X01","X04","acc","big_twelve"
2016,145,1328,80,1332,68,"N",0,"Oklahoma","Oregon","02","01","Z02","Z01","big_twelve","pac_twelve"
2016,145,1437,64,1242,59,"N",0,"Pennsylvania","Kansas","02","01","Y02","Y01","big_east","big_twelve"
2016,146,1314,88,1323,74,"N",0,"North Carolina","Indiana","01","06","W01","W06","acc","acc"
2016,146,1393,68,1438,62,"N",0,"New York","Virginia","10","01","X10","X01","acc","acc"
2016,152,1314,83,1393,66,"N",0,"North Carolina","New York","01","10","W01","X10","acc","acc"
2016,152,1437,95,1328,51,"N",0,"Pennsylvania","Oklahoma","02","02","Y02","Z02","big_east","big_twelve"
2016,154,1437,77,1314,74,"N",0,"Pennsylvania","North Carolina","02","01","Y02","W01","big_east","acc"
2017,134,1243,95,1448,88,"N",0,"Kansas","North Carolina","11","11","Z11a","Z11b","big_twelve","acc"
2017,134,1291,67,1309,66,"N",0,"Maryland","Louisiana","16","16","W16a","W16b","nec","southland"
2017,135,1413,67,1300,63,"N",0,"California","North Carolina","16","16","Y16b","Y16a","big_west","meac"
2017,135,1425,75,1344,71,"N",0,"California","Rhode Island","11","11","W11b","W11a","pac_twelve","big_east"
2017,136,1112,100,1315,82,"N",0,"Arizona","North Dakota","02","15","X02","X15","pac_twelve","big_sky"
2017,136,1139,76,1457,64,"N",0,"Indiana","South Carolina","04","13","Z04","Z13","big_east","big_south"
2017,136,1196,80,1190,65,"N",0,"Florida","Tennessee","04","13","W04","W13","sec","southern"
2017,136,1199,86,1195,80,"N",0,"Florida","Florida","03","14","X03","X14","acc","a_sun"
2017,136,1211,66,1355,46,"N",0,"Washington","South Dakota","01","16","X01","X16","wcc","summit"
2017,136,1235,84,1305,73,"N",0,"Iowa","Nevada","05","12","Y05","Y12","big_twelve","mwc"
2017,136,1292,81,1278,72,"N",0,"Tennessee","Minnesota","12","05","Z12","Z05","cusa","big_ten"
2017,136,1321,68,1435,66,"N",0,"Illinois","Tennessee","08","09","X08","X09","big_ten","sec"
2017,136,1323,60,1343,58,"N",0,"Indiana","New Jersey","05","12","X05","X12","acc","ivy"
2017,136,1345,80,1436,70,"N",0,"Indiana","Vermont","04","13","Y04","Y13","big_ten","aec"
2017,136,1388,85,1433,77,"N",0,"California","Virginia","07","10","X07","X10","wcc","a_ten"
2017,136,1437,76,1291,56,"N",0,"Pennsylvania","Maryland","01","16","W01","W16a","big_east","nec"
2017,136,1438,76,1423,71,"N",0,"Virginia","North Carolina","05","12","W05","W12","acc","caa"
2017,136,1452,86,1137,80,"N",0,"West Virginia","Pennsylvania","04","13","X04","X13","big_twelve","patriot"
2017,136,1458,84,1439,74,"N",0,"Wisconsin","Virginia","08","09","W08","W09","big_ten","acc"
2017,136,1462,76,1268,65,"N",0,"Ohio","Maryland","11","06","X11","X06","big_east","big_ten"
2017,137,1116,77,1371,71,"N",0,"Arkansas","New Jersey","08","09","Z08","Z09","sec","big_east"
2017,137,1124,91,1308,73,"N",0,"Texas","New Mexico","03","14","W03","W14","big_twelve","wac"
2017,137,1153,75,1243,61,"N",0,"Ohio","Kansas","06","11","Z06","Z11a","aac","big_twelve"
2017,137,1181,87,1407,65,"N",0,"North Carolina","Alabama","02","15","W02","W15","acc","sun_belt"
2017,137,1242,100,1413,62,"N",0,"Kansas","California","01","16","Y01","Y16b","big_twelve","big_west"
2017,137,1246,79,1297,70,"N",0,"Kentucky","Kentucky","02","15","Z02","Z15","sec","horizon"
2017,137,1257,78,1240,63,"N",0,"Kentucky","Alabama","02","15","Y02","Y15","acc","ovc"
2017,137,1276,92,1329,91,"N",0,"Michigan","Oklahoma","07","10","Y07","Y10","big_ten","big_twelve"
2017,137,1277,78,1274,58,"N",0,"Michigan","Florida","09","08","Y09","Y08","big_ten","acc"
2017,137,1314,103,1411,64,"N",0,"North Carolina","Texas","01","16","Z01","Z16","acc","swac"
2017,137,1332,93,1233,77,"N",0,"Oregon","New York","03","14","Y03","Y14","pac_twelve","maac"
2017,137,1348,84,1166,72,"N",0,"Rhode Island","Nebraska","11","06","Y11","Y06","a_ten","big_east"
2017,137,1376,93,1266,73,"N",0,"South Carolina","Wisconsin","07","10","W07","W10","sec","big_east"
2017,137,1417,97,1245,80,"N",0,"California","Ohio","03","14","Z03","Z14","pac_twelve","mac"
2017,137,1425,66,1374,65,"N",0,"California","Texas","11","06","W11b","W06","pac_twelve","aac"
2017,137,1455,64,1173,58,"N",0,"Kansas","Ohio","10","07","Z10","Z07","mvc","a_ten"
2017,138,1112,69,1388,60,"N",0,"Arizona","California","02","07","X02","X07","pac_twelve","wcc"
2017,138,1139,74,1292,65,"N",0,"Indiana","Tennessee","04","12","Z04","Z12","big_east","cusa"
2017,138,1196,65,1438,39,"N",0,"Florida","Virginia","04","05","W04","W05","sec","acc"
2017,138,1211,79,1321,73,"N",0,"Washington","Illinois","01","08","X01","X08","wcc","big_ten"
2017,138,1345,80,1235,76,"N",0,"Indiana","Iowa","04","05","Y04","Y05","big_ten","big_twelve"
2017,138,1452,83,1323,71,"N",0,"West Virginia","Indiana","04","05","X04","X05","big_twelve","acc"
2017,138,1458,65,1437,62,"N",0,"Wisconsin","Pennsylvania","08","01","W08","W01","big_ten","big_east"
2017,138,1462,91,1199,66,"N",0,"Ohio","Florida","11","03","X11","X03","big_east","acc"
2017,139,1124,82,1425,78,"N",0,"Texas","California","03","11","W03","W11b","big_twelve","pac_twelve"
2017,139,1242,90,1277,70,"N",0,"Kansas","Michigan","01","09","Y01","Y09","big_twelve","big_ten"
2017,139,1246,65,1455,62,"N",0,"Kentucky","Kansas","02","10","Z02","Z10","sec","mvc"
2017,139,1276,73,1257,69,"N",0,"Michigan","Kentucky","07","02","Y07","Y02","big_ten","acc"
2017,139,1314,72,1116,65,"N",0,"North Carolina","Arkansas","01","08","Z01","Z08","acc","sec"
2017,139,1332,75,1348,72,"N",0,"Oregon","Rhode Island","03","11","Y03","Y11","pac_twelve","a_ten"
2017,139,1376,88,1181,81,"N",0,"South Carolina","North Carolina","07","02","W07","W02","sec","acc"
2017,139,1417,79,1153,67,"N",0,"California","Ohio","03","06","Z03","Z06","pac_twelve","aac"
2017,143,1211,61,1452,58,"N",0,"Washington","West Virginia","01","04","X01","X04","wcc","big_twelve"
2017,143,1242,98,1345,66,"N",0,"Kansas","Indiana","01","04","Y01","Y04","big_twelve","big_ten"
2017,143,1332,69,1276,68,"N",0,"Oregon","Michigan","03","07","Y03","Y07","pac_twelve","big_ten"
2017,143,1462,73,1112,71,"N",0,"Ohio","Arizona","11","02","X11","X02","big_east","pac_twelve"
2017,144,1196,84,1458,83,"N",1,"Florida","Wisconsin","04","08","W04","W08","sec","big_ten"
2017,144,1246,86,1417,75,"N",0,"Kentucky","California","02","03","Z02","Z03","sec","pac_twelve"
2017,144,1314,92,1139,80,"N",0,"North Carolina","Indiana","01","04","Z01","Z04","acc","big_east"
2017,144,1376,70,1124,50,"N",0,"South Carolina","Texas","07","03","W07","W03","sec","big_twelve"
2017,145,1211,83,1462,59,"N",0,"Washington","Ohio","01","11","X01","X11","wcc","big_east"
2017,145,1332,74,1242,60,"N",0,"Oregon","Kansas","03","01","Y03","Y01","pac_twelve","big_twelve"
2017,146,1314,75,1246,73,"N",0,"North Carolina","Kentucky","01","02","Z01","Z02","acc","sec"
2017,146,1376,77,1196,70,"N",0,"South Carolina","Florida","07","04","W07","W04","sec","sec"
2017,152,1211,77,1376,73,"N",0,"Washington","South Carolina","01","07","X01","W07","wcc","sec"
2017,152,1314,77,1332,76,"N",0,"North Carolina","Oregon","01","03","Z01","Y03","acc","pac_twelve"
2017,154,1314,71,1211,65,"N",0,"North Carolina","Washington","01","01","Z01","X01","acc","wcc"
2018,134,1347,71,1254,61,"N",0,"Virginia","New York","16","16","W16b","W16a","big_south","nec"
2018,134,1382,65,1417,58,"N",0,"New York","California","11","11","W11a","W11b","a_ten","pac_twelve"
2018,135,1393,60,1113,56,"N",0,"New York","Arizona","11","11","X11b","X11a","acc","pac_twelve"
2018,135,1411,64,1300,46,"N",0,"Texas","North Carolina","16","16","Z16b","Z16a","swac","meac"
2018,136,1104,86,1439,83,"N",0,"Alabama","Virginia","09","08","W09","W08","sec","acc"
2018,136,1138,89,1112,68,"N",0,"New York","Arizona","13","04","Y13","Y04","mac","pac_twelve"
2018,136,1181,89,1233,67,"N",0,"North Carolina","New York","02","15","X02","X15","acc","maac"
2018,136,1196,77,1382,62,"N",0,"Florida","New York","06","11","W06","W11a","sec","a_ten"
2018,136,1211,68,1422,64,"N",0,"Washington","North Carolina","04","13","Z04","Z13","wcc","southern"
2018,136,1222,67,1361,65,"N",0,"Texas","California","06","11","Z06","Z11","aac","mwc"
2018,136,1242,76,1335,60,"N",0,"Kansas","Pennsylvania","01","16","X01","X16","big_twelve","ivy"
2018,136,1246,78,1172,73,"N",0,"Kentucky","North Carolina","05","12","Y05","Y12","sec","a_ten"
2018,136,1260,64,1274,62,"N",0,"Illinois","Florida","11","06","Y11","Y06","mvc","acc"
2018,136,1276,61,1285,47,"N",0,"Michigan","Montana","03","14","Z03","Z14","big_ten","big_sky"
2018,136,1326,81,1355,73,"N",0,"Ohio","South Dakota","05","12","Z05","Z12","big_ten","summit"
2018,136,1348,83,1328,78,"N",1,"Rhode Island","Oklahoma","07","10","X07","X10","a_ten","big_twelve"
2018,136,1371,94,1301,83,"N",0,"New Jersey","North Carolina","08","09","X08","X09","big_east","acc"
2018,136,1397,73,1460,47,"N",0,"Tennessee","Ohio","03","14","Y03","Y14","sec","horizon"
2018,136,1403,70,1372,60,"N",0,"Texas","Texas","03","14","W03","W14","big_twelve","southland"
2018,136,1437,87,1347,61,"N",0,"Pennsylvania","Virginia","01","16","W01","W16b","big_east","big_south"
2018,137,1120,62,1158,58,"N",0,"Alabama","South Carolina","04","13","X04","X13","sec","caa"
2018,137,1139,79,1116,62,"N",0,"Indiana","Arkansas","10","07","W10","W07","big_east","sec"
2018,137,1153,68,1209,53,"N",0,"Ohio","Georgia","02","15","Y02","Y15","aac","sun_belt"
2018,137,1155,79,1308,68,"N",0,"South Carolina","New Mexico","05","12","X05","X12","acc","wac"
2018,137,1199,67,1281,54,"N",0,"Florida","Missouri","09","08","Z09","Z08","acc","sec"
2018,137,1243,69,1166,59,"N",0,"Kansas","Nebraska","09","08","Y09","Y08","big_twelve","big_east"
2018,137,1267,81,1455,75,"N",0,"West Virginia","Kansas","13","04","W13","W04","cusa","aac"
2018,137,1277,82,1137,78,"N",0,"Michigan","Pennsylvania","03","14","X03","X14","big_ten","patriot"
2018,137,1305,87,1400,83,"N",1,"Nevada","Texas","07","10","Y07","Y10","mwc","big_twelve"
2018,137,1314,84,1252,66,"N",0,"North Carolina","Tennessee","02","15","Z02","Z15","acc","a_sun"
2018,137,1345,74,1168,48,"N",0,"Indiana","California","02","15","W02","W15","big_ten","big_west"
2018,137,1393,57,1395,52,"N",0,"New York","Texas","11","06","X11b","X06","acc","big_twelve"
2018,137,1401,73,1344,69,"N",0,"Texas","Rhode Island","07","10","Z07","Z10","sec","big_east"
2018,137,1420,74,1438,54,"N",0,"Maryland","Virginia","16","01","Y16","Y01","aec","acc"
2018,137,1452,85,1293,68,"N",0,"West Virginia","Kentucky","05","12","W05","W12","big_twelve","ovc"
2018,137,1462,102,1411,83,"N",0,"Ohio","Texas","01","16","Z01","Z16b","big_east","swac"
2018,138,1181,87,1348,62,"N",0,"North Carolina","Rhode Island","02","07","X02","X07","acc","a_ten"
2018,138,1211,90,1326,84,"N",0,"Washington","Ohio","04","05","Z04","Z05","wcc","big_ten"
2018,138,1242,83,1371,79,"N",0,"Kansas","New Jersey","01","08","X01","X08","big_twelve","big_east"
2018,138,1246,95,1138,75,"N",0,"Kentucky","New York","05","13","Y05","Y13","sec","mac"
2018,138,1260,63,1397,62,"N",0,"Illinois","Tennessee","11","03","Y11","Y03","mvc","sec"
2018,138,1276,64,1222,63,"N",0,"Michigan","Texas","03","06","Z03","Z06","big_ten","aac"
2018,138,1403,69,1196,66,"N",0,"Texas","Florida","03","06","W03","W06","big_twelve","sec"
2018,138,1437,81,1104,58,"N",0,"Pennsylvania","Alabama","01","09","W01","W09","big_east","sec"
2018,139,1155,84,1120,53,"N",0,"South Carolina","Alabama","05","04","X05","X04","acc","sec"
2018,139,1199,75,1462,70,"N",0,"Florida","Ohio","09","01","Z09","Z01","acc","big_east"
2018,139,1243,50,1420,43,"N",0,"Kansas","Maryland","09","16","Y09","Y16","big_twelve","aec"
2018,139,1305,75,1153,73,"N",0,"Nevada","Ohio","07","02","Y07","Y02","mwc","aac"
2018,139,1345,76,1139,73,"N",0,"Indiana","Indiana","02","10","W02","W10","big_ten","big_east"
2018,139,1393,55,1277,53,"N",0,"New York","Michigan","11","03","X11b","X03","acc","big_ten"
